Source_Offset,Target_Offset,Source_Type,Target_Type
$22b800,$003857,graphics_or_audio,graphics_or_audio
$22b800,$002028,graphics_or_audio,graphics_or_audio
$22b800,$0c2028,graphics_or_audio,graphics_or_audio
$22b800,$004720,graphics_or_audio,compressed_or_random
$22b800,$004720,graphics_or_audio,compressed_or_random
$22b800,$007c00,graphics_or_audio,compressed_or_random
$22b800,$107c00,graphics_or_audio,graphics_or_audio
$22b800,$005c20,graphics_or_audio,compressed_or_random
$22b800,$085c20,graphics_or_audio,compressed_or_random
$22b800,$002c10,graphics_or_audio,compressed_or_random
$22bc00,$0000c0,graphics_or_audio,graphics_or_audio
$22bc00,$3000c0,graphics_or_audio,graphics_or_audio
$22bc00,$000010,graphics_or_audio,graphics_or_audio
$22bc00,$000010,graphics_or_audio,graphics_or_audio
$22bc00,$000040,graphics_or_audio,graphics_or_audio
$22bc00,$000040,graphics_or_audio,graphics_or_audio
$22bc00,$004000,graphics_or_audio,compressed_or_random
$22bc00,$004000,graphics_or_audio,compressed_or_random
$22bc00,$006000,graphics_or_audio,compressed_or_random
$22bc00,$006000,graphics_or_audio,compressed_or_random
$22c000,$0053ff,graphics_or_audio,compressed_or_random
$22c000,$1fd3ff,graphics_or_audio,graphics_or_audio
$22c000,$001c1c,graphics_or_audio,compressed_or_random
$22c000,$209c1c,graphics_or_audio,graphics_or_audio
$22c000,$000041,graphics_or_audio,graphics_or_audio
$22c000,$038041,graphics_or_audio,graphics_or_audio
$22c000,$004407,graphics_or_audio,compressed_or_random
$22c000,$3f4407,graphics_or_audio,repetitive_data
$22c000,$00197e,graphics_or_audio,graphics_or_audio
$22c000,$1c197e,graphics_or_audio,graphics_or_audio
$22c400,$007efd,graphics_or_audio,compressed_or_random
$22c400,$007efd,graphics_or_audio,compressed_or_random
$22c400,$007efd,graphics_or_audio,compressed_or_random
$22c400,$007efd,graphics_or_audio,compressed_or_random
$22c400,$007efd,graphics_or_audio,compressed_or_random
$22c400,$007efd,graphics_or_audio,compressed_or_random
$22c400,$007cfb,graphics_or_audio,compressed_or_random
$22c400,$0078f6,graphics_or_audio,compressed_or_random
$22c400,$007cfe,graphics_or_audio,compressed_or_random
$22c400,$0078fc,graphics_or_audio,compressed_or_random
$22c800,$000cfa,compressed_or_random,graphics_or_audio
$22c800,$007f70,compressed_or_random,compressed_or_random
$22c800,$007ffd,compressed_or_random,compressed_or_random
$22c800,$39fffd,compressed_or_random,compressed_or_random
$22c800,$006f73,compressed_or_random,compressed_or_random
$22c800,$07ef73,compressed_or_random,repetitive_data
$22c800,$007f0f,compressed_or_random,compressed_or_random
$22c800,$007fe7,compressed_or_random,compressed_or_random
$22c800,$3effe7,compressed_or_random,text_or_code
$22c800,$003f7d,compressed_or_random,graphics_or_audio
$22cc00,$000c7a,compressed_or_random,graphics_or_audio
$22cc00,$0002fd,compressed_or_random,graphics_or_audio
$22cc00,$2b82fd,compressed_or_random,compressed_or_random
$22cc00,$003057,compressed_or_random,compressed_or_random
$22cc00,$0058bf,compressed_or_random,graphics_or_audio
$22cc00,$004877,compressed_or_random,compressed_or_random
$22cc00,$007ff0,compressed_or_random,compressed_or_random
$22cc00,$007ffd,compressed_or_random,compressed_or_random
$22cc00,$006ff3,compressed_or_random,compressed_or_random
$22cc00,$007fcf,compressed_or_random,compressed_or_random
$22d000,$0055db,graphics_or_audio,graphics_or_audio
$22d000,$002dbb,graphics_or_audio,compressed_or_random
$22d000,$1aadbb,graphics_or_audio,text_or_code
$22d000,$006cb6,graphics_or_audio,compressed_or_random
$22d000,$17ecb6,graphics_or_audio,graphics_or_audio
$22d000,$00662f,graphics_or_audio,compressed_or_random
$22d000,$2b662f,graphics_or_audio,compressed_or_random
$22d000,$004656,graphics_or_audio,compressed_or_random
$22d000,$0046df,graphics_or_audio,compressed_or_random
$22d000,$07c6df,graphics_or_audio,graphics_or_audio
$22d400,$003890,text_or_code,graphics_or_audio
$22d400,$003890,text_or_code,graphics_or_audio
$22d400,$000000,text_or_code,graphics_or_audio
$22d400,$000000,text_or_code,graphics_or_audio
$22d400,$002010,text_or_code,graphics_or_audio
$22d400,$2c2010,text_or_code,compressed_or_random
$22d400,$006058,text_or_code,compressed_or_random
$22d400,$346058,text_or_code,graphics_or_audio
$22d400,$007068,text_or_code,graphics_or_audio
$22d400,$147068,text_or_code,graphics_or_audio
$22d800,$007fc0,text_or_code,compressed_or_random
$22d800,$03ffc0,text_or_code,repetitive_data
$22d800,$007f07,text_or_code,compressed_or_random
$22d800,$307f07,text_or_code,graphics_or_audio
$22d800,$006060,text_or_code,compressed_or_random
$22d800,$006060,text_or_code,compressed_or_random
$22d800,$0019e9,text_or_code,graphics_or_audio
$22d800,$004dbd,text_or_code,compressed_or_random
$22d800,$2b4dbd,text_or_code,compressed_or_random
$22d800,$007030,text_or_code,graphics_or_audio
$22dc00,$006724,graphics_or_audio,compressed_or_random
$22dc00,$007888,graphics_or_audio,compressed_or_random
$22dc00,$317888,graphics_or_audio,graphics_or_audio
$22dc00,$000080,graphics_or_audio,graphics_or_audio
$22dc00,$000080,graphics_or_audio,graphics_or_audio
$22dc00,$007998,graphics_or_audio,compressed_or_random
$22dc00,$007998,graphics_or_audio,compressed_or_random
$22dc00,$267998,graphics_or_audio,graphics_or_audio
$22dc00,$003ca4,graphics_or_audio,graphics_or_audio
$22dc00,$003ca4,graphics_or_audio,graphics_or_audio
$22e000,$001bda,graphics_or_audio,graphics_or_audio
$22e000,$191bda,graphics_or_audio,graphics_or_audio
$22e000,$003332,graphics_or_audio,compressed_or_random
$22e000,$006060,graphics_or_audio,compressed_or_random
$22e000,$0044c8,graphics_or_audio,compressed_or_random
$22e000,$1a44c8,graphics_or_audio,graphics_or_audio
$22e000,$007234,graphics_or_audio,graphics_or_audio
$22e000,$3df234,graphics_or_audio,compressed_or_random
$22e000,$00797b,graphics_or_audio,compressed_or_random
$22e000,$004dcc,graphics_or_audio,compressed_or_random
$22e400,$000040,text_or_code,graphics_or_audio
$22e400,$000000,text_or_code,graphics_or_audio
$22e400,$000000,text_or_code,graphics_or_audio
$22e400,$000060,text_or_code,graphics_or_audio
$22e400,$004080,text_or_code,compressed_or_random
$22e400,$004080,text_or_code,compressed_or_random
$22e400,$004080,text_or_code,compressed_or_random
$22e400,$004000,text_or_code,compressed_or_random
$22e400,$004000,text_or_code,compressed_or_random
$22e400,$006000,text_or_code,compressed_or_random
$22e800,$007d03,graphics_or_audio,compressed_or_random
$22e800,$0060e0,graphics_or_audio,compressed_or_random
$22e800,$0060e0,graphics_or_audio,compressed_or_random
$22e800,$003fc0,graphics_or_audio,graphics_or_audio
$22e800,$30bfc0,graphics_or_audio,graphics_or_audio
$22e800,$007008,graphics_or_audio,graphics_or_audio
$22e800,$0078f8,graphics_or_audio,compressed_or_random
$22e800,$0078f8,graphics_or_audio,compressed_or_random
$22e800,$007f00,graphics_or_audio,compressed_or_random
$22e800,$007fff,graphics_or_audio,compressed_or_random
$22ec00,$007f00,text_or_code,compressed_or_random
$22ec00,$007f00,text_or_code,compressed_or_random
$22ec00,$007f00,text_or_code,compressed_or_random
$22ec00,$007fff,text_or_code,compressed_or_random
$22ec00,$03ffff,text_or_code,repetitive_data
$22ec00,$007fff,text_or_code,compressed_or_random
$22ec00,$007fff,text_or_code,compressed_or_random
$22ec00,$007fff,text_or_code,compressed_or_random
$22ec00,$007fff,text_or_code,compressed_or_random
$22ec00,$007fff,text_or_code,compressed_or_random
$22f000,$006c57,structured_data,compressed_or_random
$22f000,$17ec57,structured_data,graphics_or_audio
$22f000,$00502f,structured_data,compressed_or_random
$22f000,$27d02f,structured_data,text_or_code
$22f000,$00304f,structured_data,compressed_or_random
$22f000,$0bb04f,structured_data,graphics_or_audio
$22f000,$006817,structured_data,compressed_or_random
$22f000,$33e817,structured_data,compressed_or_random
$22f000,$001867,structured_data,graphics_or_audio
$22f000,$0f9867,structured_data,compressed_or_random
$22fc00,$000000,text_or_code,graphics_or_audio
$22fc00,$0050e0,text_or_code,compressed_or_random
$22fc00,$3050e0,text_or_code,graphics_or_audio
$22fc00,$003e13,text_or_code,graphics_or_audio
$22fc00,$09be13,text_or_code,compressed_or_random
$22fc00,$003e13,text_or_code,graphics_or_audio
$22fc00,$003e13,text_or_code,graphics_or_audio
$22fc00,$000000,text_or_code,graphics_or_audio
$22fc00,$005080,text_or_code,compressed_or_random
$22fc00,$205080,text_or_code,text_or_code
$230000,$003d68,graphics_or_audio,graphics_or_audio
$230000,$0a3d68,graphics_or_audio,graphics_or_audio
$230000,$003514,graphics_or_audio,graphics_or_audio
$230000,$0d3514,graphics_or_audio,graphics_or_audio
$230000,$003f1a,graphics_or_audio,graphics_or_audio
$230000,$21bf1a,graphics_or_audio,graphics_or_audio
$230000,$007e43,graphics_or_audio,compressed_or_random
$230000,$3b7e43,graphics_or_audio,graphics_or_audio
$230000,$0077d7,graphics_or_audio,compressed_or_random
$230000,$1bf7d7,graphics_or_audio,graphics_or_audio
$230400,$0000bf,text_or_code,graphics_or_audio
$230400,$0000bf,text_or_code,graphics_or_audio
$230400,$0048c8,text_or_code,compressed_or_random
$230400,$0060a0,text_or_code,compressed_or_random
$230400,$2860a0,text_or_code,compressed_or_random
$230400,$0001b9,text_or_code,graphics_or_audio
$230400,$0001b9,text_or_code,graphics_or_audio
$230400,$000484,text_or_code,compressed_or_random
$230400,$0068e8,text_or_code,compressed_or_random
$230400,$1068e8,text_or_code,compressed_or_random
$230800,$007f01,text_or_code,compressed_or_random
$230800,$00ff01,text_or_code,repetitive_data
$230800,$007f01,text_or_code,compressed_or_random
$230800,$307f01,text_or_code,graphics_or_audio
$230800,$007f60,text_or_code,compressed_or_random
$230800,$007fc0,text_or_code,compressed_or_random
$230800,$007fc0,text_or_code,compressed_or_random
$230800,$31ffc0,text_or_code,graphics_or_audio
$230800,$007f63,text_or_code,compressed_or_random
$230800,$007fe3,text_or_code,compressed_or_random
$230c00,$0060e0,text_or_code,compressed_or_random
$230c00,$0060e0,text_or_code,compressed_or_random
$230c00,$006000,text_or_code,compressed_or_random
$230c00,$006000,text_or_code,compressed_or_random
$230c00,$000080,text_or_code,graphics_or_audio
$230c00,$000080,text_or_code,graphics_or_audio
$230c00,$000000,text_or_code,graphics_or_audio
$230c00,$000000,text_or_code,graphics_or_audio
$230c00,$000000,text_or_code,graphics_or_audio
$230c00,$000000,text_or_code,graphics_or_audio
$231000,$0040a0,graphics_or_audio,compressed_or_random
$231000,$1040a0,graphics_or_audio,graphics_or_audio
$231000,$004020,graphics_or_audio,compressed_or_random
$231000,$304020,graphics_or_audio,graphics_or_audio
$231000,$004060,graphics_or_audio,compressed_or_random
$231000,$0000a0,graphics_or_audio,graphics_or_audio
$231000,$2000a0,graphics_or_audio,graphics_or_audio
$231000,$000040,graphics_or_audio,graphics_or_audio
$231000,$00681c,graphics_or_audio,compressed_or_random
$231000,$32681c,graphics_or_audio,graphics_or_audio
$231400,$0003fd,graphics_or_audio,graphics_or_audio
$231400,$0001ff,graphics_or_audio,graphics_or_audio
$231400,$1f81ff,graphics_or_audio,graphics_or_audio
$231400,$00403f,graphics_or_audio,compressed_or_random
$231400,$07c03f,graphics_or_audio,compressed_or_random
$231400,$00700f,graphics_or_audio,graphics_or_audio
$231400,$07f00f,graphics_or_audio,repetitive_data
$231400,$0013f3,graphics_or_audio,compressed_or_random
$231400,$0002fe,graphics_or_audio,graphics_or_audio
$231400,$0040c0,graphics_or_audio,compressed_or_random
$231800,$004c46,graphics_or_audio,compressed_or_random
$231800,$2a4c46,graphics_or_audio,compressed_or_random
$231800,$002854,graphics_or_audio,compressed_or_random
$231800,$0040a8,graphics_or_audio,compressed_or_random
$231800,$0040b0,graphics_or_audio,compressed_or_random
$231800,$3040b0,graphics_or_audio,graphics_or_audio
$231800,$000040,graphics_or_audio,graphics_or_audio
$231800,$0000b0,graphics_or_audio,graphics_or_audio
$231800,$0000d0,graphics_or_audio,graphics_or_audio
$231800,$000090,graphics_or_audio,graphics_or_audio
$231c00,$007fb0,graphics_or_audio,compressed_or_random
$231c00,$007f80,graphics_or_audio,compressed_or_random
$231c00,$21ff80,graphics_or_audio,graphics_or_audio
$231c00,$0004fc,graphics_or_audio,compressed_or_random
$231c00,$001cfc,graphics_or_audio,compressed_or_random
$231c00,$007cfc,graphics_or_audio,compressed_or_random
$231c00,$3c7cfc,graphics_or_audio,graphics_or_audio
$231c00,$007ff9,graphics_or_audio,compressed_or_random
$231c00,$007ffd,graphics_or_audio,compressed_or_random
$231c00,$3dfffd,graphics_or_audio,compressed_or_random
$232000,$007fc6,compressed_or_random,compressed_or_random
$232000,$007f88,compressed_or_random,compressed_or_random
$232000,$003890,compressed_or_random,graphics_or_audio
$232000,$0070a0,compressed_or_random,graphics_or_audio
$232000,$007280,compressed_or_random,graphics_or_audio
$232000,$05f280,compressed_or_random,repetitive_data
$232000,$00700b,compressed_or_random,graphics_or_audio
$232000,$2ff00b,compressed_or_random,graphics_or_audio
$232000,$00205f,compressed_or_random,graphics_or_audio
$232000,$03a05f,compressed_or_random,text_or_code
$232400,$000043,graphics_or_audio,graphics_or_audio
$232400,$004800,graphics_or_audio,compressed_or_random
$232400,$084800,graphics_or_audio,compressed_or_random
$232400,$0067fc,graphics_or_audio,compressed_or_random
$232400,$1b67fc,graphics_or_audio,graphics_or_audio
$232400,$006f36,graphics_or_audio,compressed_or_random
$232400,$186f36,graphics_or_audio,graphics_or_audio
$232400,$007830,graphics_or_audio,compressed_or_random
$232400,$0050b0,graphics_or_audio,compressed_or_random
$232400,$0010f0,graphics_or_audio,compressed_or_random
$232800,$007fc3,graphics_or_audio,compressed_or_random
$232800,$007f8e,graphics_or_audio,compressed_or_random
$232800,$3f7f8e,graphics_or_audio,repetitive_data
$232800,$007ef1,graphics_or_audio,compressed_or_random
$232800,$007f78,graphics_or_audio,compressed_or_random
$232800,$007fb4,graphics_or_audio,compressed_or_random
$232800,$007fdb,graphics_or_audio,compressed_or_random
$232800,$001f89,graphics_or_audio,compressed_or_random
$232800,$001f89,graphics_or_audio,compressed_or_random
$232800,$006760,graphics_or_audio,compressed_or_random
$232c00,$007f07,graphics_or_audio,compressed_or_random
$232c00,$00ff07,graphics_or_audio,repetitive_data
$232c00,$007f01,graphics_or_audio,compressed_or_random
$232c00,$007f01,graphics_or_audio,compressed_or_random
$232c00,$007f00,graphics_or_audio,compressed_or_random
$232c00,$007f00,graphics_or_audio,compressed_or_random
$232c00,$007f00,graphics_or_audio,compressed_or_random
$232c00,$007f00,graphics_or_audio,compressed_or_random
$232c00,$007f00,graphics_or_audio,compressed_or_random
$232c00,$007f00,graphics_or_audio,compressed_or_random
$233000,$00403f,structured_data,compressed_or_random
$233000,$004000,structured_data,compressed_or_random
$233000,$004000,structured_data,compressed_or_random
$233000,$000004,structured_data,graphics_or_audio
$233000,$020004,structured_data,graphics_or_audio
$233000,$00700f,structured_data,graphics_or_audio
$233000,$00007f,structured_data,graphics_or_audio
$233000,$000000,structured_data,graphics_or_audio
$233000,$000000,structured_data,graphics_or_audio
$233000,$000000,structured_data,graphics_or_audio
$233400,$006fed,graphics_or_audio,compressed_or_random
$233400,$196fed,graphics_or_audio,text_or_code
$233400,$007e32,graphics_or_audio,compressed_or_random
$233400,$00fe32,graphics_or_audio,repetitive_data
$233400,$007f01,graphics_or_audio,compressed_or_random
$233400,$037f01,graphics_or_audio,graphics_or_audio
$233400,$007e06,graphics_or_audio,compressed_or_random
$233400,$1cfe06,graphics_or_audio,graphics_or_audio
$233400,$007f39,graphics_or_audio,compressed_or_random
$233400,$0e7f39,graphics_or_audio,compressed_or_random
$233800,$000080,text_or_code,graphics_or_audio
$233800,$000080,text_or_code,graphics_or_audio
$233800,$000080,text_or_code,graphics_or_audio
$233800,$000000,text_or_code,graphics_or_audio
$233800,$000000,text_or_code,graphics_or_audio
$233800,$000080,text_or_code,graphics_or_audio
$233800,$000080,text_or_code,graphics_or_audio
$233800,$000080,text_or_code,graphics_or_audio
$233800,$008080,text_or_code,graphics_or_audio
$233800,$000080,text_or_code,graphics_or_audio
$233c00,$001999,text_or_code,graphics_or_audio
$233c00,$0073fb,text_or_code,graphics_or_audio
$233c00,$07f3fb,text_or_code,repetitive_data
$233c00,$0040b6,text_or_code,compressed_or_random
$233c00,$0040b6,text_or_code,compressed_or_random
$233c00,$0046c8,text_or_code,compressed_or_random
$233c00,$000cb2,text_or_code,graphics_or_audio
$233c00,$360cb2,text_or_code,graphics_or_audio
$233c00,$0024ac,text_or_code,compressed_or_random
$233c00,$0024ac,text_or_code,compressed_or_random
$234000,$000080,structured_data,graphics_or_audio
$234000,$200080,structured_data,graphics_or_audio
